290	946
32	349
128	579
190	853
190	912
362	853
648	853
660	853
671	853
963	1002
24	349
24	770
24	808
263	349
263	770
263	808
263	844
263	871
293	770
293	808
293	871
349	770
349	808
349	844
349	871
349	974
770	844
770	871
808	844
808	871
844	871
844	974
871	974
87	119
87	557
87	578
87	844
87	871
87	951
119	557
119	578
119	844
119	871
557	844
557	871
578	844
578	871
844	951
871	951
744	746
350	361
350	857
361	857
186	871
426	871
356	359
66	86
66	857
66	913
86	806
86	857
86	913
806	857
806	913
857	913
412	458
20	849
116	117
116	223
116	254
116	260
116	347
116	370
116	761
116	900
117	142
117	223
117	254
117	347
117	370
117	761
117	900
142	223
142	254
142	290
142	347
142	915
223	254
223	260
223	761
223	915
254	347
254	682
254	761
254	900
254	915
260	290
260	347
260	761
260	900
260	915
290	347
290	761
290	915
347	761
347	900
347	915
682	761
682	900
692	915
761	900
761	915
116	263
116	524
116	770
116	808
117	263
117	524
117	770
117	808
211	441
263	386
263	509
263	514
263	900
386	441
386	509
386	514
386	770
386	808
441	524
441	770
441	808
509	514
509	524
509	770
509	808
524	770
524	808
770	900
808	900
126	386
509	526
526	527
3	55
349	466
116	401
116	913
117	401
117	913
852	930
353	857
724	857
725	857
92	927
225	927
105	817
105	874
744	874
65	752
140	161
140	254
140	333
140	578
140	871
161	254
161	871
227	578
227	871
254	333
254	578
254	871
322	578
333	578
333	871
176	184
298	349
298	394
349	394
842	843
349	652
857	871
135	136
822	848
822	849
455	456
96	307
116	307
117	307
18	857
29	186
29	857
186	857
186	524
317	324
235	242
88	307
88	386
88	816
88	910
307	386
307	399
307	816
307	910
386	399
386	816
386	910
399	910
682	910
816	910
821	823
821	824
821	825
821	826
821	828
823	824
823	825
823	826
823	828
824	825
824	826
824	828
825	826
825	828
826	828
96	119
96	142
96	188
96	349
96	644
96	761
96	847
119	142
119	188
119	305
119	321
119	349
119	358
119	644
119	646
119	761
119	789
119	847
119	927
142	188
142	305
142	349
142	644
142	648
142	660
142	671
142	847
142	927
188	349
188	761
188	847
188	927
305	321
305	349
305	358
305	491
305	644
305	761
305	847
305	927
321	349
321	761
321	847
349	358
349	491
349	644
349	646
349	648
349	660
349	671
349	761
349	847
349	927
358	646
358	847
358	927
491	644
491	847
644	648
644	660
644	671
644	761
644	847
644	927
646	847
646	927
648	761
648	789
648	847
648	927
660	761
660	789
660	847
660	927
671	761
671	789
671	847
671	927
761	847
761	927
789	847
847	927
758	910
162	760
194	607
194	760
194	816
194	863
579	607
579	760
579	816
579	863
607	816
607	863
607	991
760	863
816	982
816	991
863	982
863	991
366	675
45	893
46	893
66	165
120	149
149	686
149	1018
557	565
557	566
565	566
248	268
268	947
221	579
579	724
579	725
579	915
579	916
207	208
208	209
186	420
420	422
420	423
422	423
119	254
125	254
125	761
82	349
126	141
126	186
126	325
126	337
126	349
126	394
126	480
126	808
126	853
126	857
141	186
141	349
141	386
141	394
141	808
141	857
141	964
186	349
186	386
186	394
186	421
186	808
186	853
269	349
269	394
269	857
325	349
325	857
337	349
337	386
337	808
337	857
337	964
349	386
349	480
349	546
349	853
349	857
349	964
386	394
386	480
386	853
386	857
386	964
394	480
394	808
394	857
394	964
480	808
480	853
480	857
480	964
622	857
808	853
808	857
853	857
530	531
14	469
14	470
469	470
96	186
177	178
177	724
177	725
177	906
178	724
178	725
724	906
725	906
0	42
3	42
3	141
3	349
3	557
3	631
3	699
3	761
3	808
3	809
3	907
42	349
42	553
42	761
42	808
141	631
141	761
141	809
141	907
169	349
349	553
349	557
349	631
349	688
349	699
349	809
349	907
505	557
553	631
553	809
553	907
557	809
557	907
631	688
631	907
688	808
688	907
761	808
808	809
809	907
394	686
16	349
16	394
16	814
226	349
226	394
226	814
349	814
394	814
66	223
66	476
66	723
66	808
223	723
223	808
357	723
357	808
357	857
476	808
476	857
723	808
723	857
365	616
614	616
615	616
70	96
70	112
70	142
70	347
70	761
70	857
81	761
96	395
96	857
112	347
112	857
142	857
252	395
347	395
761	857
408	447
73	432
19	857
19	871
19	910
20	119
20	246
20	755
20	857
20	871
20	906
20	910
20	913
20	952
119	857
119	906
119	910
119	913
246	857
246	871
246	910
246	913
606	857
755	857
755	910
857	906
857	910
857	952
871	906
871	910
871	913
871	952
910	913
1	349
259	349
333	349
333	844
344	349
20	305
20	349
20	354
20	361
20	480
20	578
20	688
20	695
20	830
20	874
108	857
108	871
129	349
129	354
129	361
129	578
129	857
129	871
239	349
239	857
305	354
305	361
305	480
305	688
305	695
305	857
305	871
305	874
335	349
335	361
335	688
335	695
335	857
335	871
349	354
349	361
349	578
349	695
349	830
349	874
354	480
354	688
354	695
354	830
354	857
354	871
354	874
361	480
361	578
361	688
361	695
361	830
361	874
480	578
480	830
480	871
480	874
578	695
578	830
578	857
578	874
688	695
688	871
688	874
695	857
695	871
695	874
830	857
830	871
857	874
871	874
119	742
742	847
847	993
847	994
673	674
91	728
903	904
848	969
123	374
680	683
680	1008
92	551
92	580
227	580
580	723
580	740
723	740
153	844
724	910
725	910
70	386
386	574
46	485
114	178
178	479
178	485
117	140
349	560
560	562
20	105
20	557
105	349
105	557
105	871
769	788
361	396
88	820
111	121
111	163
111	164
121	163
121	164
163	164
20	760
20	977
866	869
140	366
527	857
787	857
848	857
172	915
105	1013
748	1013
695	927
385	857
38	857
206	857
857	978
227	857
44	62
747	816
747	863
747	894
51	857
196	354
196	857
245	354
245	857
461	857
307	349
307	394
307	588
307	695
307	916
349	588
349	876
349	880
349	916
391	916
394	553
394	644
394	695
394	876
394	916
553	644
588	644
588	695
644	695
644	916
695	916
597	601
597	602
597	603
601	602
601	603
602	603
157	160
20	756
117	863
140	863
140	1001
863	1001
374	770
374	808
644	812
816	820
820	863
813	850
254	307
874	875
199	687
104	844
86	119
86	268
86	399
86	644
86	695
86	790
86	814
86	871
86	916
86	1008
114	119
114	268
114	303
114	374
114	644
114	695
114	790
114	814
114	871
114	916
114	952
114	1008
119	268
119	303
119	374
119	399
119	695
119	790
119	916
119	1008
268	303
268	399
268	644
268	695
268	790
268	871
268	916
268	952
268	1008
303	644
303	871
303	916
303	952
374	644
374	695
374	871
374	916
374	952
399	644
399	695
399	814
399	871
399	916
399	1008
644	814
644	871
644	926
695	790
695	814
695	926
695	952
742	871
742	1008
790	871
814	871
871	916
871	1008
871	1012
916	952
926	952
844	1008
120	141
3	574
119	385
119	386
119	395
385	871
386	871
395	871
419	420
659	857
20	178
20	260
20	569
178	260
178	871
260	543
260	557
260	871
543	557
543	871
16	760
133	961
342	423
342	474
342	632
423	474
474	632
328	437
319	333
420	426
300	437
300	632
437	632
333	441
333	474
337	420
420	631
285	319
285	342
285	426
285	428
319	342
319	426
342	426
426	428
308	316
319	437
748	871
832	847
2	321
349	794
794	844
2	847
1021	1022
7	354
7	857
335	631
339	631
422	426
433	441
433	632
441	632
20	860
332	333
86	503
364	968
258	516
516	517
350	770
350	808
319	731
851	865
300	423
423	443
632	857
716	857
340	420
340	426
332	334
325	631
434	732
420	421
329	431
431	437
343	452
394	770
774	775
47	58
47	59
58	59
3	760
3	927
693	927
305	394
398	420
398	787
398	857
398	871
420	857
420	871
482	857
857	864
857	877
116	271
116	361
116	871
116	874
117	361
117	436
117	871
117	874
215	738
216	738
216	871
246	307
246	361
246	436
271	307
271	871
271	874
307	361
307	362
307	397
307	476
307	560
307	562
307	871
307	874
332	361
332	871
361	362
361	426
361	436
361	738
362	560
362	578
362	871
362	874
397	871
426	874
436	476
436	871
436	874
476	871
536	871
560	874
562	871
738	871
738	874
759	871
300	354
216	228
349	350
349	477
350	477
349	607
607	857
607	927
857	927
9	295
9	349
9	857
112	295
112	349
112	695
112	889
112	894
112	910
162	262
162	349
162	695
262	295
262	349
262	449
262	894
262	910
269	295
269	695
269	889
295	349
295	695
295	894
295	910
349	449
349	694
349	894
349	910
449	857
449	910
694	857
694	910
695	889
695	894
695	910
857	889
857	894
889	894
889	910
894	910
196	349
196	685
196	847
349	685
685	847
685	857
685	894
847	857
847	894
810	866
810	869
713	916
667	668
2	32
32	862
471	618
841	842
841	843
349	374
3	97
728	871
3	394
394	557
176	349
184	349
126	268
126	298
126	319
126	354
126	361
126	871
126	873
161	268
161	361
268	298
268	361
268	627
298	361
319	354
319	356
319	359
319	361
319	871
354	356
354	359
354	873
356	361
359	361
359	871
361	873
627	871
871	873
20	747
156	325
187	349
187	354
325	354
325	419
349	419
349	747
419	857
747	857
865	876
642	857
3	354
20	648
20	660
20	671
349	873
394	873
347	948
30	66
30	186
30	268
30	303
30	486
30	820
30	863
30	910
30	927
30	946
66	375
66	486
66	556
66	863
66	874
66	910
66	927
66	942
186	375
186	486
186	852
186	910
186	927
268	820
268	863
268	874
303	375
303	874
303	910
303	927
303	946
375	863
556	863
627	927
820	874
820	910
820	927
820	930
820	1013
852	927
852	942
863	874
863	910
863	927
863	934
863	1013
874	910
874	927
874	930
874	942
874	946
874	1013
910	927
910	930
910	942
910	946
910	1013
927	942
927	946
927	1013
942	1013
946	1013
61	394
63	394
75	312
64	97
64	871
64	894
97	228
97	871
97	894
228	871
228	894
667	722
667	871
667	894
706	747
747	871
818	871
818	894
871	894
292	394
307	528
307	529
307	849
307	882
349	529
349	569
349	849
32	816
32	889
816	889
594	596
79	905
354	907
867	870
3	30
3	88
3	263
3	396
3	416
3	835
3	847
30	88
30	263
30	396
30	847
88	514
88	847
121	847
263	830
263	847
396	835
396	847
416	847
514	847
847	929
743	744
423	441
3	480
497	500
260	374
260	857
374	857
720	721
112	141
112	188
141	142
141	227
141	871
142	871
188	871
227	386
430	871
871	1003
30	67
188	874
105	847
848	866
201	250
201	266
201	928
213	250
213	703
250	266
250	928
266	928
32	635
30	866
866	874
34	349
55	126
55	349
55	354
55	361
87	126
87	349
87	361
87	607
126	574
126	604
126	607
126	688
201	349
349	387
349	574
349	604
354	387
354	574
361	604
361	607
574	688
607	873
3	871
538	540
20	223
20	249
20	851
20	861
223	249
223	861
6	389
126	770
104	349
86	385
154	793
15	257
15	258
964	984
4	918
349	816
349	863
354	881
354	457
428	429
3	857
437	857
814	816
354	394
354	477
354	847
354	875
394	847
477	847
20	227
20	263
20	809
227	259
227	809
259	263
259	871
263	809
263	857
385	809
809	857
809	871
744	844
86	607
607	871
300	420
420	443
88	349
88	394
7	530
32	141
32	193
32	221
32	871
126	290
141	193
141	290
193	871
221	290
290	871
20	290
20	876
728	876
386	847
648	653
394	894
805	894
712	750
321	933
177	307
177	857
307	857
857	876
888	894
675	677
40	349
319	349
20	867
20	126
20	135
20	136
20	186
20	287
20	300
20	441
20	770
20	808
20	812
20	969
20	1007
126	287
126	812
126	910
126	969
135	186
135	441
135	443
135	648
135	660
135	671
135	770
135	808
135	812
135	857
135	910
135	969
136	186
136	441
136	443
136	648
136	660
136	671
136	770
136	808
136	812
136	857
136	910
136	969
186	287
186	300
186	441
186	443
186	648
186	660
186	671
186	770
218	857
218	910
218	969
287	441
287	857
300	910
441	812
441	857
441	910
441	969
443	770
443	808
443	857
443	910
648	669
648	808
648	812
648	857
660	669
660	808
660	812
660	857
669	671
669	857
671	808
671	812
671	857
671	910
770	812
770	857
770	910
770	969
808	812
808	910
808	969
812	857
812	969
857	969
910	969
59	721
717	820
718	820
787	820
493	499
45	812
45	857
45	874
226	588
226	812
226	847
226	857
226	874
226	894
226	933
480	812
480	847
588	857
588	874
670	847
670	857
812	847
812	874
812	894
847	874
857	933
874	894
20	226
20	266
20	394
20	723
20	915
20	927
171	394
226	227
226	266
226	578
226	723
226	915
226	927
227	915
227	946
266	394
266	927
394	578
394	915
394	946
578	723
578	946
723	915
723	946
915	927
915	946
394	960
96	871
441	871
443	871
423	847
294	710
294	766
681	993
681	994
993	996
994	996
995	996
43	468
108	1013
180	966
180	1013
181	966
181	1013
712	714
354	966
92	93
92	737
92	753
92	816
92	910
93	675
93	816
93	863
93	910
580	910
580	1013
718	816
718	863
737	910
982	1013
357	844
844	964
20	243
243	808
140	295
161	295
141	222
141	307
222	307
20	997
847	997
953	954
112	190
112	966
190	226
190	761
190	871
226	695
226	761
226	871
266	871
345	871
695	761
695	900
761	966
871	900
100	101
834	854
372	857
478	857
857	950
66	691
66	816
213	816
213	863
691	816
923	927
923	941
927	941
565	875
197	927
50	395
186	226
186	258
186	916
226	386
226	395
226	916
258	386
385	916
386	916
395	916
20	374
441	442
98	794
309	328
237	441
98	857
98	874
794	847
794	874
857	997
874	997
262	704
126	847
126	436
126	695
126	844
333	436
333	695
349	436
361	844
436	695
436	844
695	844
104	607
406	407
273	651
651	805
686	946
402	450
415	425
325	339
420	451
333	632
430	437
430	732
437	732
319	340
333	335
422	434
422	441
420	452
410	425
443	732
318	437
333	437
7	808
270	327
327	770
354	572
155	763
156	763
763	764
592	593
333	416
410	423
422	427
423	427
340	422
325	423
342	437
427	437
339	626
626	631
429	434
422	443
429	443
619	620
294	588
420	425
422	626
422	437
426	437
170	871
258	871
517	871
121	162
319	732
178	361
319	631
179	187
816	857
816	871
857	863
857	879
857	1025
863	871
871	879
871	1025
429	844
144	145
234	242
196	213
196	307
196	695
196	915
213	307
213	394
213	915
295	307
295	394
295	915
307	915
686	695
686	915
695	915
514	857
66	119
66	368
119	228
119	478
228	671
228	847
368	478
368	847
437	847
478	847
578	847
578	685
49	395
119	248
119	400
119	861
119	863
119	915
248	863
248	915
248	916
386	861
386	863
386	913
386	915
395	861
395	863
395	913
861	863
863	913
863	915
863	916
913	915
913	916
857	915
361	535
361	848
362	857
535	857
591	857
42	394
42	867
361	394
361	867
811	857
811	867
305	760
305	798
305	799
760	992
760	1008
798	1008
799	1008
361	765
6	644
52	847
167	246
167	626
167	770
167	847
246	644
246	770
246	847
436	626
436	770
451	557
451	626
557	644
557	847
626	644
626	770
626	847
644	770
770	847
106	161
106	268
106	588
106	761
161	588
161	761
588	761
3	196
349	531
66	361
66	770
66	871
135	853
136	853
136	871
136	1001
136	1025
165	857
230	808
230	857
230	871
305	640
332	857
361	556
361	770
361	808
361	853
361	1025
430	857
556	770
556	808
556	857
556	871
770	853
770	1001
808	1001
853	871
871	1001
144	1016
145	1016
126	176
126	184
126	626
176	436
919	920
226	398
226	863
420	894
641	816
641	863
812	816
812	863
812	871
816	974
863	974
894	974
894	1025
891	892
252	646
126	453
20	262
29	349
29	724
29	725
86	169
86	349
86	605
86	724
86	725
105	605
105	724
105	725
349	605
349	724
349	725
605	724
8	857
20	685
20	853
459	474
16	204
136	547
136	644
3	188
3	820
349	356
349	359
349	463
349	820
359	847
820	847
53	54
103	306
3	906
349	959
349	1001
278	504
66	116
66	176
116	176
116	868
116	927
116	1008
117	176
117	868
117	927
117	1008
868	927
868	1008
927	928
135	140
136	140
30	49
30	141
30	290
30	307
30	579
30	631
30	644
30	857
30	873
39	857
39	874
98	910
141	579
141	644
141	874
141	910
141	946
290	644
290	857
290	910
307	579
307	873
579	644
579	857
579	874
579	907
579	910
579	946
631	874
644	857
644	874
644	907
644	910
644	963
857	873
857	907
857	946
873	874
226	710
735	771
735	772
771	772
916	993
205	226
205	394
394	514
205	915
205	942
915	942
117	857
349	397
349	420
397	844
420	847
844	847
56	492
484	894
858	894
921	923
205	250
205	580
205	710
205	727
231	250
231	931
250	727
250	915
250	931
250	941
580	727
580	931
710	999
727	915
787	865
374	420
349	600
205	871
936	958
857	869
3	386
3	853
349	416
349	632
345	395
686	874
809	874
97	927
246	648
246	660
246	671
254	361
254	480
254	648
254	660
254	671
254	847
254	857
254	941
357	361
357	847
357	871
361	509
361	513
361	581
361	648
361	660
361	671
361	847
361	941
480	509
480	527
509	847
509	857
509	871
513	581
513	847
513	871
527	871
581	857
648	871
660	871
671	871
847	871
857	941
871	941
331	422
20	678
2	349
2	394
2	871
3	543
349	543
349	997
394	543
394	871
543	847
543	857
871	997
810	865
810	868
865	868
865	869
868	869
141	806
190	964
394	620
98	525
254	835
254	979
525	979
613	835
642	979
354	441
354	443
394	844
20	188
173	349
173	394
349	867
867	871
27	816
27	927
32	178
32	194
32	354
32	861
32	863
32	910
32	927
32	981
69	254
69	927
75	349
78	194
78	354
89	354
89	816
89	861
89	863
89	910
178	254
178	349
178	354
178	816
178	861
178	910
178	927
193	254
193	354
193	816
193	863
193	910
193	927
193	946
194	254
194	349
194	861
254	349
254	354
254	816
254	861
254	863
254	910
254	981
349	554
349	838
349	861
349	946
349	981
354	816
354	863
354	910
354	927
354	946
354	981
554	981
816	927
816	981
861	910
861	927
863	981
927	981
1018	1019
349	765
765	874
89	361
89	871
106	117
106	226
106	260
106	354
106	871
106	942
117	132
117	226
117	873
117	942
132	260
132	871
226	260
226	305
226	354
226	361
226	711
260	305
260	354
260	361
260	942
305	942
361	711
871	942
24	361
126	178
126	295
141	178
141	361
141	695
141	770
178	295
178	770
178	808
295	361
295	770
295	808
295	969
361	969
361	975
695	770
695	808
695	969
808	903
11	296
11	297
296	297
57	805
805	815
259	886
368	675
394	895
394	896
394	898
45	63
45	490
46	63
46	490
63	490
93	212
93	239
93	931
212	931
137	138
3	161
161	394
2	905
178	857
596	857
596	900
857	900
307	723
307	761
524	761
723	761
723	871
816	847
847	863
114	116
114	117
114	254
114	947
116	119
116	644
117	119
117	644
119	260
119	868
119	947
254	644
254	743
254	868
254	947
260	333
260	644
260	868
260	947
333	644
644	743
644	868
644	947
513	786
513	874
723	874
814	927
13	441
441	885
441	897
631	633
801	857
646	802
394	865
326	399
326	916
469	916
241	268
241	857
268	868
295	868
857	868
475	871
820	871
374	847
205	910
5	349
386	776
776	847
305	1013
475	847
519	871
847	861
847	1013
861	871
871	1013
223	644
83	349
83	361
83	480
174	349
361	532
119	241
268	913
916	931
2	814
791	871
200	480
87	857
652	660
652	671
7	349
7	894
117	349
117	820
117	894
117	1025
176	820
176	857
176	874
349	836
349	1025
436	857
820	857
300	361
110	268
268	580
263	476
347	847
226	510
42	260
42	374
60	226
60	927
66	226
66	260
223	226
226	995
323	847
703	857
20	117
20	141
20	247
20	612
117	118
117	141
117	255
118	119
118	141
118	857
118	871
119	141
119	243
119	255
119	908
141	243
141	247
141	255
141	908
212	857
212	871
243	857
243	871
247	255
247	857
247	871
255	857
255	871
518	857
857	908
119	903
119	904
654	655
149	847
105	386
105	394
105	818
105	861
258	394
386	790
386	818
394	436
394	528
394	529
394	782
394	790
394	861
394	910
436	910
790	910
818	861
197	910
213	580
213	814
213	910
223	910
814	910
845	846
32	307
255	889
255	969
307	889
767	889
889	969
133	140
140	910
136	844
161	844
695	847
730	847
312	409
29	119
29	140
29	847
67	349
67	965
119	140
119	942
140	349
140	847
140	942
162	553
162	847
345	349
345	847
349	935
349	942
349	965
418	847
553	847
847	942
1022	1023
365	1010
614	1010
615	1010
161	832
741	814
395	715
715	871
26	88
26	441
26	806
26	857
26	913
86	226
86	812
88	693
88	766
88	806
88	857
88	871
88	913
226	294
226	596
226	693
226	806
226	913
294	596
294	857
294	871
441	806
441	913
554	857
554	871
693	871
806	812
806	871
812	913
830	831
470	804
1	189
1	809
1	871
20	71
20	583
20	626
189	349
189	626
189	871
305	1024
349	583
349	626
349	1006
349	1024
617	809
617	871
626	809
626	871
361	515
29	96
29	114
29	844
70	644
70	724
96	114
96	140
96	141
96	226
96	354
96	844
114	140
114	141
114	226
114	243
114	354
114	844
114	857
119	133
119	226
119	354
119	567
119	724
119	725
133	288
133	354
133	429
133	857
140	141
140	226
140	644
140	724
140	725
140	844
140	857
140	916
141	226
141	254
141	354
141	667
141	724
141	725
141	844
141	916
226	254
226	644
226	724
226	725
226	844
243	254
243	354
243	644
243	916
254	667
254	844
254	916
288	354
288	644
288	857
354	644
354	667
354	668
354	725
354	844
354	916
644	667
644	724
644	844
667	857
668	857
724	844
725	844
844	857
857	916
88	809
88	894
386	809
386	894
809	818
818	857
857	1008
894	1008
86	910
201	542
217	234
217	235
217	242
219	234
219	235
219	242
234	236
234	425
235	236
236	242
251	333
251	423
333	423
333	731
423	731
325	335
325	420
260	325
333	420
429	437
331	417
260	349
260	428
334	420
417	420
417	423
417	427
420	437
341	427
342	420
319	430
333	430
333	339
339	431
319	335
319	339
319	427
319	429
335	339
335	427
335	429
335	732
339	427
339	732
427	429
429	631
429	732
631	732
342	422
342	441
342	731
331	335
339	417
285	451
319	451
340	427
340	429
427	451
217	238
217	239
217	420
217	421
234	238
234	420
234	421
234	731
235	238
235	420
235	421
236	238
236	239
236	420
236	421
238	239
238	242
238	420
238	421
238	731
239	242
242	420
242	421
325	429
410	420
410	429
420	429
429	731
420	430
430	631
423	429
335	422
340	437
437	629
342	977
430	632
417	426
274	386
274	857
524	874
349	476
350	476
836	853
330	429
335	340
335	437
331	437
335	474
335	418
418	422
319	474
404	434
211	423
770	794
794	808
762	839
839	840
30	226
30	254
30	362
30	386
30	806
226	321
254	742
254	806
305	362
305	386
305	742
305	806
321	857
362	386
386	686
386	806
686	847
686	857
742	857
108	1019
124	1019
149	1019
1017	1019
349	868
111	644
111	857
226	346
226	383
226	944
346	383
346	944
736	944
605	871
652	956
349	589
75	755
312	755
653	660
653	671
126	374
378	386
378	578
378	857
362	861
211	214
502	769
502	788
769	786
786	788
141	268
141	705
141	723
205	723
205	740
226	268
226	727
244	346
244	727
268	346
268	705
268	723
268	740
346	727
580	705
29	770
29	801
96	529
96	728
96	770
186	449
186	529
339	770
349	728
349	801
349	852
728	770
310	349
311	809
105	397
905	909
973	983
245	871
184	305
184	394
394	765
394	901
213	857
57	441
424	444
247	349
349	367
349	385
349	629
349	870
385	648
610	648
629	870
648	870
141	649
141	726
141	915
141	927
349	649
349	726
349	915
394	724
394	725
724	726
724	927
725	927
726	910
726	915
726	927
910	915
114	934
140	476
114	223
519	530
534	535
344	961
351	485
351	609
351	641
35	67
67	300
67	983
166	167
167	450
292	626
300	626
394	453
260	981
500	695
385	394
394	395
441	894
123	398
398	799
67	452
67	924
340	452
351	452
351	579
452	924
65	513
65	634
35	452
494	535
609	675
224	394
294	440
394	437
437	782
307	863
133	272
189	695
189	803
255	695
272	803
272	961
760	803
10	12
167	887
240	254
263	394
471	733
12	361
12	396
114	161
114	361
114	396
114	539
161	226
226	396
226	878
361	539
361	796
361	818
396	843
97	395
85	260
85	361
85	718
193	263
260	263
260	718
263	347
263	361
263	988
347	638
361	398
320	424
989	990
20	140
20	261
140	436
140	630
389	630
436	630
114	357
114	362
357	362
361	395
362	395
395	401
323	670
465	847
243	362
445	613
64	915
97	260
97	285
97	307
97	374
97	386
97	808
97	816
97	863
97	915
188	307
230	816
230	863
246	374
246	386
246	808
246	816
246	863
246	894
260	386
260	808
260	816
260	863
260	894
285	894
307	374
307	808
307	894
337	894
374	386
374	816
374	863
374	894
374	910
374	915
808	816
808	863
808	894
808	915
816	915
119	905
305	863
416	863
416	871
629	863
695	863
871	905
20	29
20	112
20	353
20	761
29	112
29	761
29	871
112	186
112	290
112	915
142	186
186	305
186	761
287	305
305	353
754	871
871	915
126	255
126	288
126	420
255	349
255	361
288	349
288	361
361	420
97	349
349	990
871	990
227	420
544	857
263	420
394	420
361	422
584	585
225	702
349	608
349	723
349	822
349	976
608	816
608	863
723	770
770	816
770	822
808	822
816	822
816	976
822	863
863	976
20	116
20	395
20	683
20	820
116	268
117	268
117	395
117	695
117	809
117	889
117	952
141	202
141	395
268	395
268	401
268	889
395	695
395	809
395	820
395	889
395	952
524	611
524	809
683	695
683	809
695	705
695	809
809	820
809	889
820	861
861	889
118	178
118	644
178	644
112	254
112	808
119	605
119	770
119	808
119	835
119	836
119	848
142	255
254	255
254	770
254	808
254	836
605	770
605	808
770	848
808	836
808	848
836	871
848	871
131	150
131	151
150	151
726	857
85	395
85	947
395	947
303	349
349	926
7	849
7	871
199	226
199	800
199	871
199	927
226	450
259	849
259	927
349	450
349	800
450	871
450	927
800	871
800	927
849	871
849	927
871	927
709	723
709	724
709	725
709	945
723	724
723	725
323	701
701	847
847	926
55	871
118	230
821	827
826	827
88	644
88	927
106	644
106	809
117	652
395	644
395	765
395	927
544	644
644	652
644	809
652	809
652	927
809	927
515	572
778	779
778	780
779	780
105	437
562	644
644	686
644	1015
439	951
140	926
234	857
29	808
480	794
874	878
809	849
66	675
2	741
262	333
262	386
262	770
262	808
333	386
333	732
333	770
333	808
333	857
386	732
732	857
349	395
3	20
3	790
20	86
20	195
20	790
86	612
195	213
195	480
213	480
480	790
547	695
695	739
814	1013
260	394
28	223
28	349
206	212
206	342
212	342
212	354
212	974
223	394
223	397
223	871
227	349
227	354
342	857
342	871
349	422
349	977
354	397
354	977
394	422
394	974
394	977
422	857
422	871
857	974
857	977
871	977
974	977
508	522
16	119
119	335
119	380
105	981
717	857
718	857
718	871
652	969
94	724
94	725
630	724
630	725
724	727
725	727
227	712
227	724
227	725
3	539
823	827
827	828
182	183
182	191
183	191
176	361
337	361
255	687
3	174
3	260
3	854
3	916
174	178
174	857
174	916
178	545
178	847
260	847
260	916
386	491
491	857
545	857
545	871
847	916
854	857
854	871
857	1022
857	1023
822	851
849	851
217	349
217	724
217	725
305	367
305	724
305	725
305	814
367	814
