product,usernames_count,rating_medio,usernames_count_log,rating_medio_log,coreness
"Apple Magic Mouse 2 (Wireless, Rechargable) - Silver",11,3.4571428571428573,2.3978952727983707,1.2404424841073274,0.9790940766550522
Apple Pro Stand,12,2.68,2.4849066497880004,0.9858167945227654,0.9442508710801394
Apple Refurbished Apple iPhone 6s 64GB Silver Unlocked,2,3.0625,0.6931471805599453,1.1192315758708453,0.1729930191972077
Apple Remote,5,4.583333333333333,1.6094379124341003,1.5224265354444706,0.85801393728223
Apple Sport Band for 40mm Watch - Black,9,4.150943396226415,2.1972245773362196,1.4233356328002398,0.19088132635253055
Apple TV HD 32GB,4,4.565789473684211,1.3862943611198906,1.5185914396605282,0.06195462478184991
Apple Watch SE - 40mm - GPS - Gold Aluminum Case - Pink Sand Sports Band,36,4.792857142857143,3.58351893845611,1.5671267143623775,0.21335078534031415
Apple Watch SE - 44mm - GPS - Gold Aluminum Case - Pink Sand Sports Band,35,4.833333333333333,3.5553480614894135,1.575536360758419,0.9486062717770035
Apple Watch Series 3 - 38mm - GPS + Cellular - Space Black Stainless Steel Case - Black Sport Band,1,4.166666666666667,0.0,1.4271163556401458,0.14528795811518325
Apple Watch Series 3 GPS - Sport Band - Aluminum Case,1,4.0,0.0,1.3862943611198906,0.01287085514834206
Apple Watch Series 4 Smart Watch,1,4.833333333333333,0.0,1.575536360758419,0.1417975567190227
"Apple Watch Series 6 (GPS, 40mm, Blue Aluminum, Deep Navy Sport Band) Smart Watch Smartwatch",57,4.631284916201118,4.04305126783455,1.53283434929454,0.9346689895470384
"Apple iMac 27"" - Intel Core i7 3.8 GHz - 8GB Memory - 512GB SSD - 8GB Radeon Pro 5500 XT Graphics",79,4.747368421052632,4.3694478524670215,1.5575904479021376,0.13394415357766143
"Apple iPad 7th Gen. 32gb, Wi-Fi + 4G (Unlocked), 10.2 in - Space Gray",45,4.587301587301587,3.8066624897703196,1.5232919617208993,0.2192408376963351
Apple iPad Mini Wi-Fi 256GB (Gold),2,4.76,0.6931471805599453,1.5602476682433286,0.09096858638743456
"Apple iPad Pro 10.5"" - 64GB Wifi - 2017 Model - Rose Gold",4,4.842105263157895,1.3862943611198906,1.5773495978825998,0.22905759162303665
"Apple iPad Pro 10.5"" - 64GB Wifi - 2017 Model - Space Gray",3,4.923076923076923,1.0986122886681098,1.5939337258981352,0.12150959860383945
"Apple iPad Pro 11"" 512GB Silver - Wi-Fi - Acceptable",3,4.75,1.0986122886681098,1.55814461804655,0.24629144851657941
"Apple iPad Pro Tablet (128GB, Wi-Fi, Space Gray) 12.9in (Renewed)",3,4.095238095238095,1.0986122886681098,1.4098248585300845,0.16601221640488656
Apple iPhone 11 Pro - space gray - 4G - 512 GB - CDMA / GSM - smartphone,1,3.6666666666666665,0.0,1.2992829841302609,0.8841463414634146
Apple iPhone 11 Pro Silicone Case,23,4.1440677966101696,3.1354942159291497,1.4216778650092072,0.7926829268292683
"Apple iPhone 6s 16GB, 4.7"" Unlocked Cell phone (Rose Gold)",2,3.806451612903226,0.6931471805599453,1.3366974199805186,0.0137434554973822
"Apple iPhone 6s 16GB, Gold - Unlocked GSM Refurbished",2,3.7837837837837838,0.6931471805599453,1.33072450996508,0.23211169284467714
Apple iPhone 6s Plus 16GB Verizon GSM Unlocked T-Mobile ATT LTE Smartphone Gold,4,4.911764705882353,1.3862943611198906,1.5916332878005939,0.14419720767888308
Apple iPhone 8 64GB Unlocked GSM 4G LTE Phone w/ 12MP Camera - Red,1,3.3870967741935485,0.0,1.2199731456723772,0.14703315881326354
"Apple iPhone Refurbished 6s 128GB, Rose Gold - GSM Unlocked Phone Refurbished",2,4.375,0.6931471805599453,1.4759065198095778,0.21858638743455497
Apple iPhone SE (2020) 128GB GSM/CDMA Fully Unlocked Phone - Red,2,4.419354838709677,0.6931471805599453,1.4859937213429786,0.23582024432809773
Apple iPhone SE (2020) 64gb GSM/CDMA Fully Unlocked Phone - Black (Certified Refurbished),6,4.2631578947368425,1.791759469228055,1.4500101755059984,0.7639372822299652
Apple iPhone XR - 128GB - Red - Factory Unlocked,5,4.204545454545454,1.6094379124341003,1.4361661911600636,0.008507853403141362
Apple iPhone XR - 256GB - Verizon + GSM Unlocked T-Mobile ATT 4G LTE- Red,4,4.863636363636363,1.3862943611198906,1.5817863811035902,0.9233449477351916
Apple iPhone XR - 256GB - Verizon GSM Unlocked T-Mobile ATT 4G LTE - White,5,4.708333333333333,1.6094379124341003,1.5493339883643948,0.7996515679442509
Apple iPhone XR - Yellow - 64gb,2,3.909090909090909,0.6931471805599453,1.363304842895192,0.014179755671902269
Apple iPhone Xs Max 64gb - Space Gray Unlocked,26,4.037453183520599,3.258096538021482,1.3956140930686929,0.20506108202443282
Apple iPod Touch 7th Generation 256GB Blue,11,4.4363636363636365,2.3978952727983707,1.489835040060731,0.7952961672473867
Apple iPod touch (6th Generation) - 128 GB - Blue,6,3.6333333333333333,1.791759469228055,1.2901505005669882,0.17342931937172776
Apple iPod touch (6th Generation) - 128 GB - Pink,4,3.5641025641025643,1.3862943611198906,1.2709122870010454,0.1387434554973822
Arc Wireless Keyboard,2,3.888888888888889,0.6931471805599453,1.3581234841531944,0.17604712041884818
Arlo / Netgear - VMS4120P-100NAS - Arlo Pro2 Wire-free 1 Cam Kit W/vmb3500 1 1080p Camera,1,4.0,0.0,1.3862943611198906,0.20833333333333334
Arlo Pro 2 Smart Security System with 3 Cameras (VMS4330P),15,3.5391304347826087,2.70805020110221,1.2638810570793448,0.025959860383944156
Arlo Pro Wire-Free HD Security System with 1 Camera,2,3.7450980392156863,0.6931471805599453,1.3204477953223042,0.015706806282722512
Arlo Smart Home 1 HD Camera Security System 100% Wire-Free Indoor Outdoor with Night Vision VMS3130,3,3.086206896551724,1.0986122886681098,1.1269427952943356,0.2044066317626527
"Arlo Solar Panel, Black (VMA4600)",3,2.9285714285714284,1.0986122886681098,1.074514737089049,0.8327526132404182
Asus RT-AX56U Router,1,4.352941176470588,0.0,1.4708517491479536,0.9738675958188153
